pos	wav/hey_pos_00000_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00001_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00002_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00003_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00004_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00005_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00006_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00007_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00008_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00009_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00010_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00011_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00012_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00013_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00014_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00015_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00016_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00017_el-GR-AthinaNeural.wav
pos	wav/hey_pos_00018_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00019_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00020_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00021_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00022_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00023_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00024_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00025_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00026_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00027_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00028_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00029_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00030_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00031_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00032_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00033_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00034_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00035_el-GR-NestorasNeural.wav
pos	wav/hey_pos_00036_en-US-AriaNeural.wav
pos	wav/hey_pos_00037_en-US-AriaNeural.wav
pos	wav/hey_pos_00038_en-US-AriaNeural.wav
pos	wav/hey_pos_00039_en-US-AriaNeural.wav
pos	wav/hey_pos_00040_en-US-AriaNeural.wav
pos	wav/hey_pos_00041_en-US-AriaNeural.wav
pos	wav/hey_pos_00042_en-US-AriaNeural.wav
pos	wav/hey_pos_00043_en-US-AriaNeural.wav
pos	wav/hey_pos_00044_en-US-AriaNeural.wav
pos	wav/hey_pos_00045_en-US-AriaNeural.wav
pos	wav/hey_pos_00046_en-US-AriaNeural.wav
